B2;Prince Jean 1;Jean-Louis Violeau;http://editions-b2.com/les-livres/42-prince-jean-i.html;Société;B2_18;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;10,00 €;442;https://volumes.lu/442;rgb(0, 0, 0)
B2;Prince Jean 2;Jean-Louis Violeau;http://editions-b2.com/les-livres/43-prince-jean-ii.html;Société;B2_19;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;10,00 €;443;https://volumes.lu/443;rgb(0, 0, 0)
B2;Projet de globe terrestre au 100.000e;Elisée Reclus;http://editions-b2.com/les-livres/23-projet-de-globe-terrestre-au-100000e-elisee-reclus.html;Territoires;B2_11;0,99;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;10,00 €;446;https://volumes.lu/446;rgb(17, 16, 11)
B2;Recosmiser la Terre;Augustin Berque;http://editions-b2.com/home/75-recosmiser-la-terre.html;Conférences;B2_21;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Ianis Combes;9,00 €;460;https://volumes.lu/460;rgb(178, 66, 3)
B2;REM;Jean-Louis Violeau;http://editions-b2.com/les-livres/34-rem.html;Contre-cultures;B2_03;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Ianis Combes;11,00 €;463;https://volumes.lu/463;rgb(13, 105, 168)
B2;Rem Koolhaas en France 1;Paul Bouet ¶“Club B2” — hors commerce;http://editions-b2.com/;Club-B2;B2_22;1,2;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Pierre Pautler;0,00 €;464;https://volumes.lu/464;rgb(30, 53, 33)
B2;Rem Koolhaas en France 2;Paul Bouet ¶“Club B2” — hors commerce;http://editions-b2.com/;Club-B2;B2_23;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Pierre Pautler;0,00 €;465;https://volumes.lu/465;rgb(30, 53, 33)
B2;Un flagship art déco?;Boris Veblen;http://editions-b2.com/les-livres/4-un-flagship-art-deco.html;Actualités;B2_26;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Ianis Combes;10,00 €;556;https://volumes.lu/556;rgb(226, 63, 20)
B42;Civic City;Sous la direction de Jesko Fezer & Matthias Görlich;https://editions-b42.com/produit/civic-city-notes-pour-le-design-dune-ville-sociale/;;B42_03;1,8;11,5;19;Design graphique : Studio Görlich;24,00 €;71;https://volumes.lu/71;rgb(237, 237, 237)
B42;Free ride;Raphaël Zarka;https://editions-b42.com/produit/free-ride/;;B42_04;0,9;13;20,7;Design graphique : deValence;18,00 €;159;https://volumes.lu/159;rgb(23, 22, 20)
B42;Le Monde comme projet;Otl Aicher;https://editions-b42.com/produit/le-monde-comme-projet/;;B42_05;1,7;13,3;20,7;Design graphique : deValence;25,00 €;298;https://volumes.lu/298;rgb(42, 46, 49)
B42;Devenir expert du Rakugaki;Texte et maquette de Bunpei Yorifuji;https://editions-b42.com/produit/devenir-un-expert-du-rakugaki/;;B42_02;1,8;14,7;16,7;Design graphique : Bunpei Ginza;20,00 €;118;https://volumes.lu/118;rgb(212, 219, 211)
B42;La vie merveilleuse des éléments;illustrations de Bunpei Yorifuji;https://editions-b42.com/produit/la-vie-merveilleuse-des-elements/;;B42_01;2,3;14,7;17,5;Design graphique : Bunpei Ginza;24,00 €;268;https://volumes.lu/268;rgb(240, 170, 10)
B42;L’abécédaire d’un typographe;Jost Hochuli;https://editions-b42.com/produit/abecedaire-dun-typographe/;;B42_12;0,7;15;23,4;Design graphique : Jost Hochuli;22,00 €;205;https://volumes.lu/205;rgb(76, 84, 87)
B42;Ramper, dédoubler;Sous la direction de Mathieu K. Abonnenc, Lotte Arndt & Catalina Lozano;https://editions-b42.com/produit/ramper-dedoubler/;;B42_06;2,5;15;22;Design graphique : deValence;24,00 €;455;https://volumes.lu/455;rgb(248, 210, 25)
B42;L’idée de confort, une anthologie;Sous la direction de Tony Côme & Juliette Pollet;https://editions-b42.com/produit/lidee-de-confort-une-anthologie/;;B42_07;2,3;16,1;24,3;Design graphique : deValence;25,00 €;213;https://volumes.lu/213;rgb(186, 181, 159)
